id,casenumber,date,block,iucr,primarytype,description,locationdescription,arrest,domestic,beat,district,ward,communityarea,fbicode,xcoordinate,ycoordinate,year,updatedon,latitude,longitude,location
10061200,HY249562,05/06/2015 04:18:00 PM,083XX S STEWART AVE,0552,ASSAULT,AGGRAVATED PO:KNIFE/CUT INSTR,PARKING LOT/GARAGE(NON.RESID.),true,false,622,6,21,44,04A,1175078,1849610,2015,08/17/2015 03:03:40 PM,41.74271,-87.634087,"(41.742710224, -87.634088181)"
10061172,HY249579,05/06/2015 04:15:00 PM,060XX S GREEN ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,false,false,712,7,16,68,04A,1171671,1864855,2015,08/17/2015 03:03:40 PM,41.784618,-87.646126,"(41.784619686, -87.646125216)"
10061443,HY249538,05/06/2015 03:50:00 PM,107XX S WENTWORTH AVE,0560,ASSAULT,SIMPLE,STREET,false,false,513,5,34,49,08A,1176857,1833511,2015,08/17/2015 03:03:40 PM,41.698494,-87.628052,"(41.698492561, -87.62805316)"
10061055,HY249525,05/06/2015 03:30:00 PM,007XX N KEDZIE AVE,0560,ASSAULT,SIMPLE,LIBRARY,false,false,1221,12,27,23,08A,1154906,1904762,2015,08/17/2015 03:03:40 PM,41.894482,-87.706528,"(41.894480568, -87.706525192)"
10062403,HY250661,05/06/2015 02:55:00 PM,049XX S ARCHER AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,821,8,14,57,08A,1150934,1871470,2015,08/17/2015 03:03:40 PM,41.803204,-87.721985,"(41.803201891, -87.72198373)"
10063466,HY249422,05/06/2015 02:30:00 PM,027XX E 89TH ST,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,423,4,7,46,08A,1195915,1846487,2015,08/17/2015 03:03:40 PM,41.73365,-87.557846,"(41.73365047, -87.557845321)"
10061383,HY249399,05/06/2015 02:00:00 PM,015XX N MAPLEWOOD AVE,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,1423,14,26,24,08A,1159126,1910133,2015,08/17/2015 03:03:40 PM,41.909134,-87.69088,"(41.909133392, -87.690878614)"
10061031,HY249410,05/06/2015 02:00:00 PM,130XX S ELLIS AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,false,533,5,9,54,08A,1185298,1818769,2015,08/17/2015 03:03:40 PM,41.657845,-87.59761,"(41.657844675, -87.597607575)"
10061044,HY249419,05/06/2015 01:55:00 PM,047XX S ASHLAND AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,SIDEWALK,true,false,933,9,20,61,08A,1166471,1873239,2015,08/17/2015 03:03:40 PM,41.807739,-87.664955,"(41.807738845, -87.66495155)"
10061268,HY249417,05/06/2015 01:33:00 PM,049XX W HUTCHINSON ST,0560,ASSAULT,SIMPLE,STREET,false,false,1624,16,45,15,08A,1142891,1927807,2015,08/17/2015 03:03:40 PM,41.957951,-87.750076,"(41.95795077, -87.750077482)"
10061084,HY249530,05/06/2015 01:00:00 PM,084XX S DREXEL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,632,6,8,44,08A,1183693,1849231,2015,08/17/2015 03:03:40 PM,41.741474,-87.602531,"(41.741473774, -87.602534716)"
10060890,HY249366,05/06/2015 01:00:00 PM,015XX S KEDZIE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1022,10,24,29,08A,1155274,1892424,2015,08/17/2015 03:03:40 PM,41.860615,-87.705505,"(41.860616454, -87.705505102)"
10061999,HY249490,05/06/2015 12:00:00 PM,027XX S DEARBORN ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,133,1,3,35,08A,1176316,1886559,2015,08/17/2015 03:03:40 PM,41.844074,-87.628441,"(41.844074267, -87.628442088)"
10060689,HY249239,05/06/2015 12:00:00 PM,092XX S MARQUETTE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,423,4,7,48,08A,1195866,1844205,2015,08/17/2015 03:03:40 PM,41.72739,-87.558098,"(41.727389677, -87.558100125)"
10060747,HY249304,05/06/2015 11:55:00 AM,022XX W 81ST ST,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,835,8,18,70,08A,1162634,1850900,2015,08/17/2015 03:03:40 PM,41.746517,-87.679649,"(41.746518612, -87.679647481)"
10060853,HY249255,05/06/2015 11:39:00 AM,011XX S TROY ST,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),true,false,1134,11,24,29,08A,1155533,1894990,2015,08/17/2015 03:03:40 PM,41.867653,-87.704483,"(41.867652634, -87.704485374)"
10060658,HY249231,05/06/2015 11:35:00 AM,0000X S LEAMINGTON AVE,0560,ASSAULT,SIMPLE,STREET,true,false,1533,15,28,25,08A,1142140,1899428,2015,08/17/2015 03:03:40 PM,41.880089,-87.75354,"(41.880089774, -87.753543813)"
10061737,HY250146,05/06/2015 11:00:00 AM,003XX E 57TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,232,2,20,40,08A,1179618,1867302,2015,08/17/2015 03:03:40 PM,41.791157,-87.616913,"(41.791156498, -87.616913704)"
10060639,HY249161,05/06/2015 10:59:00 AM,001XX E 69TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,322,3,6,69,08A,1178532,1859302,2015,08/17/2015 03:03:40 PM,41.76923,-87.62114,"(41.769228453, -87.621138751)"
10060623,HY249098,05/06/2015 10:15:00 AM,014XX W 47TH ST,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,false,false,924,9,3,61,08A,1167554,1873583,2015,08/17/2015 03:03:40 PM,41.808659,-87.660973,"(41.808659638, -87.660969527)"
10062738,HY251060,05/06/2015 09:30:00 AM,054XX S WESTERN BLVD,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,932,9,16,63,08A,1161443,1868730,2015,08/17/2015 03:03:40 PM,41.795471,-87.683517,"(41.795471399, -87.683517986)"
10061052,HY249131,05/06/2015 08:00:00 AM,039XX W DIVISION ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,2535,25,27,23,04A,1149583,1907711,2015,08/17/2015 03:03:40 PM,41.902679,-87.725998,"(41.902677973, -87.725998467)"
10060409,HY248923,05/06/2015 07:20:00 AM,011XX W THORNDALE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,2433,24,48,77,08A,1167594,1939683,2015,08/17/2015 03:03:40 PM,41.99004,-87.65892,"(41.990041584, -87.65891695)"
10060057,HY248835,05/06/2015 01:50:00 AM,013XX W CHASE AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,true,2423,24,49,1,04A,1165851,1948374,2015,08/17/2015 03:03:40 PM,42.013927,-87.665077,"(42.013927351, -87.665078515)"
10060021,HY248839,05/06/2015 01:00:00 AM,030XX W CERMAK RD,0560,ASSAULT,SIMPLE,APARTMENT,true,true,1022,10,24,30,08A,1156450,1889228,2015,08/17/2015 03:03:40 PM,41.851822,-87.701271,"(41.851822599, -87.701274625)"
10061907,HY248938,05/06/2015 12:01:00 AM,004XX W 72ND ST,0560,ASSAULT,SIMPLE,APARTMENT,false,true,732,7,6,68,08A,1174411,1857183,2015,08/17/2015 03:03:40 PM,41.763508,-87.636307,"(41.763506317, -87.636307274)"
10060065,HY248745,05/05/2015 10:30:00 PM,087XX S BISHOP ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,2222,22,21,71,04A,1168192,1846806,2015,08/17/2015 03:03:40 PM,41.735165,-87.659401,"(41.735166422, -87.65939908)"
10059897,HY248720,05/05/2015 10:15:00 PM,005XX W MADISON ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,121,1,42,28,04A,1173039,1900311,2015,08/17/2015 03:03:40 PM,41.881886,-87.64006,"(41.881883933, -87.640060441)"
10059959,HY248703,05/05/2015 10:10:00 PM,014XX N LAWNDALE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,2535,25,26,23,08A,1151442,1909229,2015,08/17/2015 03:03:40 PM,41.906807,-87.719131,"(41.906807192, -87.719130062)"
10061360,HY249937,05/05/2015 09:55:00 PM,060XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,311,3,20,40,08A,1178192,1864986,2015,08/17/2015 03:03:40 PM,41.784832,-87.622215,"(41.784833656, -87.622212733)"
10059879,HY248680,05/05/2015 09:30:00 PM,078XX S SOUTH SHORE DR,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,421,4,7,43,04A,1197828,1854048,2015,08/17/2015 03:03:40 PM,41.754353,-87.550583,"(41.754350905, -87.550585227)"
10059912,HY248719,05/05/2015 09:00:00 PM,087XX S JEFFERY BLVD,0560,ASSAULT,SIMPLE,CTA BUS,false,false,412,4,8,48,08A,1191030,1847518,2015,08/17/2015 03:03:40 PM,41.736599,-87.575706,"(41.736599019, -87.575707974)"
10059925,HY248665,05/05/2015 08:40:00 PM,027XX W 71ST ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,true,false,831,8,18,66,04A,1159466,1857454,2015,08/17/2015 03:03:40 PM,41.764568,-87.691078,"(41.764569246, -87.691076582)"
10060767,HY249144,05/05/2015 08:00:00 PM,019XX S CHRISTIANA AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1024,10,24,29,08A,1154338,1890319,2015,08/17/2015 03:03:40 PM,41.854858,-87.709,"(41.854858826, -87.708997143)"
10059933,HY248641,05/05/2015 06:46:00 PM,023XX S MARSHALL BLVD,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,1033,10,12,30,04A,1157069,1888410,2015,08/17/2015 03:03:40 PM,41.849564,-87.699028,"(41.849565391, -87.699024902)"
10059856,HY248552,05/05/2015 06:45:00 PM,049XX S WOLCOTT AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,931,9,16,61,08A,1164523,1871799,2015,08/17/2015 03:03:40 PM,41.803829,-87.672134,"(41.803828664, -87.672136932)"
10059886,HY248517,05/05/2015 06:40:00 PM,008XX E 81ST ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,631,6,8,44,08A,1183423,1851478,2015,08/17/2015 03:03:40 PM,41.747646,-87.603455,"(41.747646072, -87.60345414)"
10059824,HY248560,05/05/2015 06:22:00 PM,052XX S NARRAGANSETT AVE,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,811,8,23,56,08A,1134597,1869165,2015,08/17/2015 03:03:40 PM,41.79718,-87.781952,"(41.797179808, -87.781954615)"
10059687,HY248441,05/05/2015 06:00:00 PM,089XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,true,false,633,6,6,44,08A,1183121,1846055,2015,08/17/2015 03:03:40 PM,41.732773,-87.604729,"(41.732771785, -87.604728989)"
10059789,HY248609,05/05/2015 05:55:00 PM,093XX S ESCANABA AVE,0560,ASSAULT,SIMPLE,RESIDENCE,true,false,423,4,10,48,08A,1197013,1843635,2015,08/17/2015 03:03:40 PM,41.725796,-87.553917,"(41.725797125, -87.553917489)"
10059774,HY248402,05/05/2015 05:15:00 PM,011XX E 82ND ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,true,false,411,4,8,45,04A,1185120,1850849,2015,08/17/2015 03:03:40 PM,41.74588,-87.597252,"(41.745880362, -87.59725561)"
10061356,HY249832,05/05/2015 05:00:00 PM,019XX E 73RD PL,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,333,3,5,43,08A,1190612,1856624,2015,08/17/2015 03:03:40 PM,41.761597,-87.576942,"(41.761596782, -87.57694609)"
10059635,HY248364,05/05/2015 04:59:00 PM,061XX S RICHMOND ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENTIAL YARD (FRONT/BACK),true,false,823,8,15,66,04A,1157766,1863864,2015,08/17/2015 03:03:40 PM,41.782192,-87.697136,"(41.782193895, -87.697133784)"
10064560,HY253104,05/05/2015 04:30:00 PM,071XX S HERMITAGE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,735,7,17,67,08A,1165916,1857338,2015,08/17/2015 03:03:40 PM,41.764118,-87.667442,"(41.764116337, -87.667438818)"
10059706,HY248311,05/05/2015 04:30:00 PM,020XX W 79TH ST,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,false,false,611,6,18,71,08A,1164211,1852262,2015,08/17/2015 03:03:40 PM,41.750221,-87.673828,"(41.750223119, -87.6738307)"
10059715,HY248401,05/05/2015 04:30:00 PM,021XX W WARREN BLVD,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CHA PARKING LOT/GROUNDS,true,false,1223,12,2,28,04A,1162240,1900336,2015,08/17/2015 03:03:40 PM,41.882187,-87.67971,"(41.882185074, -87.679713374)"
10059620,HY248349,05/05/2015 04:27:00 PM,007XX N KEDZIE AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,true,false,1121,11,27,23,08A,1154900,1904986,2015,08/17/2015 03:03:40 PM,41.895096,-87.706543,"(41.895095366, -87.706541218)"
10059750,HY248297,05/05/2015 04:22:00 PM,113XX S FOREST AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,531,5,9,49,08A,1180267,1829859,2015,08/17/2015 03:03:40 PM,41.688393,-87.615677,"(41.688393658, -87.61567891)"
10059718,HY248342,05/05/2015 04:05:00 PM,0000X W TERMINAL ST,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,true,false,1651,16,41,76,08A,1100317,1935229,2015,08/17/2015 03:03:40 PM,41.979008,-87.906464,"(41.979006297, -87.906463155)"
10059695,HY248313,05/05/2015 04:04:00 PM,035XX W DOUGLAS BLVD,0558,ASSAULT,AGG PRO.EMP: OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",false,false,1021,10,24,29,04A,1153093,1893230,2015,08/17/2015 03:03:40 PM,41.862873,-87.713493,"(41.862871696, -87.713489726)"
10059940,HY248747,05/05/2015 04:00:00 PM,077XX S BURNHAM AVE,0560,ASSAULT,SIMPLE,"SCHOOL, PRIVATE, BUILDING",false,false,421,4,7,43,08A,1196066,1854156,2015,08/17/2015 03:03:40 PM,41.754692,-87.557037,"(41.754691074, -87.557038686)"
10059796,HY248253,05/05/2015 03:40:00 PM,048XX N FRANCISCO AVE,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,2031,20,40,4,08A,1156348,1932071,2015,08/17/2015 03:03:40 PM,41.969391,-87.700485,"(41.96938944, -87.700488807)"
10059791,HY248256,05/05/2015 03:35:00 PM,100XX S LEAVITT ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",true,false,2213,22,19,72,08A,1163474,1838082,2015,08/17/2015 03:03:40 PM,41.711327,-87.676926,"(41.711326446, -87.676927679)"
10060641,HY249159,05/05/2015 03:30:00 PM,014XX S ST LOUIS AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1021,10,24,29,04A,1153270,1892835,2015,08/17/2015 03:03:40 PM,41.861786,-87.712852,"(41.861784262, -87.712850454)"
10059531,HY248238,05/05/2015 02:15:00 PM,027XX W AUGUSTA BLVD,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,1211,12,1,24,08A,1158046,1906539,2015,08/17/2015 03:03:40 PM,41.899292,-87.694946,"(41.899293285, -87.694944304)"
10059482,HY248111,05/05/2015 12:23:00 PM,119XX S HALSTED ST,051A,ASSAULT,AGGRAVATED: HANDGUN,OTHER,true,true,524,5,34,53,04A,1173143,1825665,2015,08/17/2015 03:03:40 PM,41.677044,-87.641884,"(41.677044553, -87.641882552)"
10059493,HY248156,05/05/2015 11:30:00 AM,046XX N ELSTON AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1722,17,39,14,08A,1146545,1930640,2015,08/17/2015 03:03:40 PM,41.965656,-87.736572,"(41.965655711, -87.73657143)"
10059118,HY247923,05/05/2015 11:15:00 AM,023XX S CHRISTIANA AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,1024,10,22,30,08A,1154399,1888201,2015,08/17/2015 03:03:40 PM,41.849045,-87.708832,"(41.849045571, -87.708829783)"
10059238,HY247903,05/05/2015 11:15:00 AM,065XX S PEORIA ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,723,7,17,68,08A,1171431,1861499,2015,08/17/2015 03:03:40 PM,41.775417,-87.647102,"(41.775415691, -87.647103346)"
10060074,HY247873,05/05/2015 10:35:00 AM,051XX S INGLESIDE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,233,2,4,41,08A,1183413,1871220,2015,08/17/2015 03:03:40 PM,41.801819,-87.602875,"(41.80182019, -87.602876342)"
10060357,HY247877,05/05/2015 10:12:00 AM,080XX S CRANDON AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,HOSPITAL BUILDING/GROUNDS,false,false,414,4,8,46,08A,1192921,1852169,2015,08/17/2015 03:03:40 PM,41.749317,-87.568626,"(41.749315877, -87.568628671)"
10059473,HY247995,05/05/2015 10:00:00 AM,004XX W 86TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,622,6,21,71,08A,1174639,1847737,2015,08/17/2015 03:03:40 PM,41.737579,-87.63575,"(41.737580248, -87.635752309)"
10059078,HY247917,05/05/2015 10:00:00 AM,091XX S KINGSTON AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,423,4,7,48,08A,1194753,1844936,2015,08/17/2015 03:03:40 PM,41.729424,-87.562157,"(41.729423041, -87.562153138)"
10058947,HY247848,05/05/2015 09:45:00 AM,110XX S VERNON AVE,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,513,5,9,49,08A,1181205,1831807,2015,08/17/2015 03:03:40 PM,41.693718,-87.612183,"(41.693717745, -87.612185277)"
10059044,HY247825,05/05/2015 09:35:00 AM,044XX W MONTROSE AVE,0560,ASSAULT,SIMPLE,OTHER,true,false,1722,17,38,16,08A,1145806,1928872,2015,08/17/2015 03:03:40 PM,41.960819,-87.739334,"(41.960818272, -87.739333671)"
10060278,HY247816,05/05/2015 09:00:00 AM,017XX W JUNEWAY TER,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2422,24,49,1,08A,1163577,1951493,2015,08/17/2015 03:03:40 PM,42.022533,-87.673355,"(42.022534349, -87.673357342)"
10059083,HY247864,05/05/2015 09:00:00 AM,005XX S DENVIR AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1135,11,2,28,08A,1159547,1897541,2015,08/17/2015 03:03:40 PM,41.874573,-87.689682,"(41.87457119, -87.689679048)"
10058808,HY247720,05/05/2015 08:50:00 AM,010XX W MARQUETTE RD,0560,ASSAULT,SIMPLE,APARTMENT,false,true,724,7,17,68,08A,1170351,1860384,2015,08/17/2015 03:03:40 PM,41.772381,-87.651093,"(41.772379576, -87.651094921)"
10058990,HY247673,05/05/2015 08:15:00 AM,001XX N PINE AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,true,1523,15,29,25,04A,1139483,1900407,2015,08/17/2015 03:03:40 PM,41.882824,-87.763275,"(41.882825117, -87.763276263)"
10060034,HY248860,05/05/2015 08:00:00 AM,062XX S AUSTIN AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,OTHER COMMERCIAL TRANSPORTATION,false,false,812,8,23,64,04A,1137478,1862646,2015,08/17/2015 03:03:40 PM,41.77924,-87.771545,"(41.779239318, -87.771545602)"
10059039,HY247796,05/05/2015 07:00:00 AM,049XX W HARRISON ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,true,1533,15,24,25,08A,1143723,1896884,2015,08/17/2015 03:03:40 PM,41.873077,-87.747795,"(41.873079229, -87.747794882)"
10058529,HY247598,05/05/2015 05:45:00 AM,045XX W VAN BUREN ST,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,true,true,1131,11,24,26,04A,1146319,1897641,2015,08/17/2015 03:03:40 PM,41.875107,-87.738243,"(41.875107537, -87.738244348)"
10058405,HY247578,05/05/2015 04:25:00 AM,052XX W VAN BUREN ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,true,1522,15,29,25,04A,1141470,1897509,2015,08/17/2015 03:03:40 PM,41.874836,-87.75605,"(41.874836187, -87.756051401)"
10058385,HY247576,05/05/2015 03:35:00 AM,077XX S MAY ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,true,true,612,6,17,71,04A,1169993,1853534,2015,08/17/2015 03:03:40 PM,41.75359,-87.652603,"(41.753590086, -87.652605958)"
10058398,HY247558,05/05/2015 02:10:00 AM,081XX S ELLIS AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,false,false,631,6,8,44,04A,1184310,1851215,2015,08/17/2015 03:03:40 PM,41.746902,-87.600212,"(41.74690368, -87.600212152)"
10058350,HY247528,05/05/2015 12:40:00 AM,060XX S MICHIGAN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,311,3,20,40,04A,1178192,1864986,2015,08/17/2015 03:03:40 PM,41.784832,-87.622215,"(41.784833656, -87.622212733)"
10058358,HY247531,05/05/2015 12:35:00 AM,026XX N MILWAUKEE AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,1411,14,35,22,08A,1154684,1917274,2015,08/17/2015 03:03:40 PM,41.928818,-87.707008,"(41.928819026, -87.707004971)"
10058333,HY247510,05/04/2015 11:34:00 PM,082XX S SAGINAW AVE,0560,ASSAULT,SIMPLE,RESIDENCE,true,false,423,4,7,46,08A,1195269,1850880,2015,08/17/2015 03:03:40 PM,41.74572,-87.560066,"(41.745721173, -87.560067289)"
10058284,HY247475,05/04/2015 11:09:00 PM,048XX W WASHINGTON BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,true,true,1532,15,28,25,08A,1144157,1900067,2015,08/17/2015 03:03:40 PM,41.881805,-87.746124,"(41.881805637, -87.746121485)"
10059654,HY248167,05/04/2015 11:00:00 PM,009XX W AGATITE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1914,19,46,3,08A,1169181,1929732,2015,08/17/2015 03:03:40 PM,41.9627,-87.653374,"(41.96270134, -87.653370223)"
10061105,HY249476,05/04/2015 11:00:00 PM,017XX W 47TH ST,0560,ASSAULT,SIMPLE,OTHER,false,false,924,9,20,61,08A,1165369,1873532,2015,08/17/2015 03:03:40 PM,41.808567,-87.668983,"(41.808566317, -87.668985087)"
10058268,HY247436,05/04/2015 10:34:00 PM,100XX S STATE ST,0560,ASSAULT,SIMPLE,RESIDENCE,true,true,511,5,9,49,08A,1178027,1838460,2015,08/17/2015 03:03:40 PM,41.712048,-87.623619,"(41.712046932, -87.623619879)"
10058248,HY247401,05/04/2015 10:10:00 PM,042XX S MOZART ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,VEHICLE NON-COMMERCIAL,true,true,921,9,14,58,04A,1158067,1876439,2015,08/17/2015 03:03:40 PM,41.816696,-87.695686,"(41.816695267, -87.695688227)"
10058320,HY247500,05/04/2015 10:00:00 PM,091XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,HOTEL/MOTEL,false,true,633,6,6,44,08A,1183159,1844621,2015,08/17/2015 03:03:40 PM,41.728836,-87.604637,"(41.728835841, -87.604634255)"
10060768,HY247350,05/04/2015 09:29:00 PM,024XX W LITHUANIAN PLAZA CT,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,true,false,832,8,15,66,04A,1161135,1858830,2015,08/17/2015 03:03:40 PM,41.768311,-87.684921,"(41.768310829, -87.684921195)"
10058227,HY247373,05/04/2015 09:18:00 PM,0000X S LEAMINGTON AVE,0560,ASSAULT,SIMPLE,STREET,true,false,1533,15,28,25,08A,1142141,1899417,2015,08/17/2015 03:03:40 PM,41.880058,-87.75354,"(41.88005957, -87.753540414)"
10058213,HY247333,05/04/2015 08:45:00 PM,040XX W ADAMS ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1115,11,28,26,08A,1149424,1898703,2015,08/17/2015 03:03:40 PM,41.877964,-87.726814,"(41.877962146, -87.726816388)"
10058194,HY247276,05/04/2015 08:12:00 PM,011XX E 81ST ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,411,4,8,45,04A,1185367,1851526,2015,08/17/2015 03:03:40 PM,41.747734,-87.596329,"(41.747732317, -87.596329316)"
10058129,HY247301,05/04/2015 08:05:00 PM,064XX S MARYLAND AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,312,3,20,42,04A,1183010,1862280,2015,08/17/2015 03:03:40 PM,41.777298,-87.60463,"(41.777297443, -87.604632173)"
10058285,HY247449,05/04/2015 08:00:00 PM,007XX S ABERDEEN ST,0560,ASSAULT,SIMPLE,VEHICLE NON-COMMERCIAL,false,true,1232,12,25,28,08A,1169201,1896835,2015,08/17/2015 03:03:40 PM,41.872429,-87.654251,"(41.872429745, -87.654254407)"
10059361,HY248081,05/04/2015 07:55:00 PM,023XX W JACKSON BLVD,0560,ASSAULT,SIMPLE,RESIDENCE-GARAGE,false,false,1225,12,2,28,08A,1160842,1898642,2015,08/17/2015 03:03:40 PM,41.877567,-87.684891,"(41.877565688, -87.684893829)"
10058322,HY247281,05/04/2015 07:45:00 PM,063XX S WASHTENAW AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,825,8,15,66,08A,1159469,1862414,2015,08/17/2015 03:03:40 PM,41.778179,-87.690933,"(41.778180145, -87.690929795)"
10058071,HY247257,05/04/2015 07:36:00 PM,028XX W JACKSON BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1124,11,2,27,08A,1157626,1898568,2015,08/17/2015 03:03:40 PM,41.87743,-87.696701,"(41.877428692, -87.696704171)"
10058010,HY247218,05/04/2015 07:30:00 PM,073XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,false,false,735,7,17,67,08A,1166958,1855856,2015,08/17/2015 03:03:40 PM,41.760029,-87.663658,"(41.76002733, -87.663661918)"
10058170,HY247270,05/04/2015 07:30:00 PM,092XX S MARQUETTE AVE,0560,ASSAULT,SIMPLE,ALLEY,false,false,423,4,7,48,08A,1195866,1844205,2015,08/17/2015 03:03:40 PM,41.72739,-87.558098,"(41.727389677, -87.558100125)"
10058176,HY247236,05/04/2015 07:10:00 PM,055XX S WABASH AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,225,2,20,40,08A,1177661,1868197,2015,08/17/2015 03:03:40 PM,41.793655,-87.624062,"(41.793656992, -87.624062466)"
10059758,HY248530,05/04/2015 07:00:00 PM,001XX N LOREL AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE PORCH/HALLWAY,false,false,1523,15,28,25,04A,1140694,1900444,2015,08/17/2015 03:03:40 PM,41.882904,-87.758827,"(41.88290449, -87.758828452)"
10058094,HY247213,05/04/2015 07:00:00 PM,001XX S WABASH AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,true,false,112,1,42,32,04A,1176836,1899597,2015,08/17/2015 03:03:40 PM,41.879841,-87.626137,"(41.879839662, -87.626139678)"
